url,path,locale,page_family,http_status,canonical_url,index_noindex,sitemap_included,title,meta_description,h1,word_count,answer_block_present,facts_table_present,safety_block_present,app_store_cta_present,screenshot_slots_images_count,json_ld_present,faq_present,faqpage_schema_present,hreflang_cluster_status,internal_inlinks_count,recommendation
https://www.glpzy.app/cs/saxenda-tracker-iphone.html,cs/saxenda-tracker-iphone.html,cs,commercial,200,https://www.glpzy.app/cs/saxenda-tracker-iphone.html,index,yes,Saxenda — Rychlé zaznamenávání dávek bez nepořádku | OneGLP,"Saxenda: Sledujte tuto rutinu v jedné soukromé aplikaci s historií dávek, hmotností, příznaky, chutí k jídlu, fotografiemi, připomínkami a exporty.",Saxenda,459,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/cs/semaglutide-tracker-iphone.html,cs/semaglutide-tracker-iphone.html,cs,ingredient,200,https://www.glpzy.app/cs/semaglutide-tracker-iphone.html,index,yes,Semaglutide — Rychlé zaznamenávání dávek bez nepořádku | OneGLP,"Semaglutide: Sledujte tuto rutinu v jedné soukromé aplikaci s historií dávek, hmotností, příznaky, chutí k jídlu, fotografiemi, připomínkami a exporty.",Semaglutide,469,no,no,no,yes,1,no,no,no,54 alternates,60,improve-copy-keep-indexable
https://www.glpzy.app/cs/support.html,cs/support.html,cs,trust,200,https://www.glpzy.app/cs/support.html,index,yes,Podpora | OneGLP,"Prohlédněte si rozsah podpory, kontakty na ochranu soukromí a pokyny pro jiné než nouzové situace.",Podpora,451,no,no,no,yes,1,no,no,no,54 alternates,103,index
https://www.glpzy.app/cs/terms.html,cs/terms.html,cs,trust,200,https://www.glpzy.app/cs/terms.html,index,yes,Podmínky použití | OneGLP,"Ceny, fakturační období a veškeré podrobnosti o úvodní nabídce se před nákupem zobrazí z vašeho účtu App Store. Spravujte nebo zrušte v nastavení App Store.",Podmínky použití,478,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/cs/tirzepatide-tracker-iphone.html,cs/tirzepatide-tracker-iphone.html,cs,ingredient,200,https://www.glpzy.app/cs/tirzepatide-tracker-iphone.html,index,yes,Tirzepatide — Rychlé zaznamenávání dávek bez nepořádku | OneGLP,"Tirzepatide: Sledujte tuto rutinu v jedné soukromé aplikaci s historií dávek, hmotností, příznaky, chutí k jídlu, fotografiemi, připomínkami a exporty.",Tirzepatide,473,no,no,no,yes,1,no,no,no,54 alternates,59,improve-copy-keep-indexable
https://www.glpzy.app/cs/trulicity-tracker-iphone.html,cs/trulicity-tracker-iphone.html,cs,commercial,200,https://www.glpzy.app/cs/trulicity-tracker-iphone.html,index,yes,Trulicity — Rychlé zaznamenávání dávek bez nepořádku | OneGLP,"Trulicity: Sledujte tuto rutinu v jedné soukromé aplikaci s historií dávek, hmotností, příznaky, chutí k jídlu, fotografiemi, připomínkami a exporty.",Trulicity,459,no,no,no,yes,1,no,no,no,54 alternates,55,index
https://www.glpzy.app/cs/victoza-tracker-iphone.html,cs/victoza-tracker-iphone.html,cs,commercial,200,https://www.glpzy.app/cs/victoza-tracker-iphone.html,index,yes,Victoza — Rychlé zaznamenávání dávek bez nepořádku | OneGLP,"Victoza: Sledujte tuto rutinu v jedné soukromé aplikaci s historií dávek, hmotností, příznaky, chutí k jídlu, fotografiemi, připomínkami a exporty.",Victoza,459,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/cs/wegovy-tracker-iphone.html,cs/wegovy-tracker-iphone.html,cs,medicine,200,https://www.glpzy.app/cs/wegovy-tracker-iphone.html,index,yes,Wegovy — Rychlé zaznamenávání dávek bez nepořádku | OneGLP,"Wegovy: Sledujte tuto rutinu v jedné soukromé aplikaci s historií dávek, hmotností, příznaky, chutí k jídlu, fotografiemi, připomínkami a exporty.",Wegovy,469,no,no,no,yes,1,no,no,no,54 alternates,58,improve-copy-keep-indexable
https://www.glpzy.app/cs/zepbound-tracker-iphone.html,cs/zepbound-tracker-iphone.html,cs,medicine,200,https://www.glpzy.app/cs/zepbound-tracker-iphone.html,index,yes,Zepbound — Rychlé zaznamenávání dávek bez nepořádku | OneGLP,"Zepbound: Sledujte tuto rutinu v jedné soukromé aplikaci s historií dávek, hmotností, příznaky, chutí k jídlu, fotografiemi, připomínkami a exporty.",Zepbound,479,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
https://www.glpzy.app/custom-medication-tracker-iphone.html,custom-medication-tracker-iphone.html,root,commercial,200,https://www.glpzy.app/custom-medication-tracker-iphone.html,index,yes,Custom medication tracker for iPhone and iPad | OneGLP flexible schedule app,"Track custom medication names, routes, doses, and schedules on iPhone and iPad with local-first history, reminders, and review tools in OneGLP.",Custom medication tracking when you need more than a preset list,524,no,no,yes,yes,1,no,yes,no,54 alternates,58,index
https://www.glpzy.app/da/apple-health-glp-tracker.html,da/apple-health-glp-tracker.html,da,feature,200,https://www.glpzy.app/da/apple-health-glp-tracker.html,index,yes,Skrivebeskyttet kontekst fra Apple Health | OneGLP,"Apple Health adgang er valgfri og begrænset til de tilladelser, du giver. OneGLP importerer kropsvægthistorie og højde og læser derefter kropssammensætning, bevægelse, træning, kalorier, protein og vand i skrivebeskyttet tilstand. Intet er skrevet tilbage.",Skrivebeskyttet kontekst fra Apple Health,473,no,no,no,yes,1,no,no,no,54 alternates,54,improve-copy-keep-indexable
https://www.glpzy.app/da/compounded-glp-tracker-iphone.html,da/compounded-glp-tracker-iphone.html,da,commercial,200,https://www.glpzy.app/da/compounded-glp-tracker-iphone.html,index,yes,Compounded​ — Hurtig logning uden rod | OneGLP,"Compounded​: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Compounded​,451,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/da/custom-medication-tracker-iphone.html,da/custom-medication-tracker-iphone.html,da,commercial,200,https://www.glpzy.app/da/custom-medication-tracker-iphone.html,index,yes,Tilpasset — Hurtig logning uden rod | OneGLP,"Tilpasset: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Tilpasset,460,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/da/data-rights.html,da/data-rights.html,da,privacy,200,https://www.glpzy.app/da/data-rights.html,index,yes,Eksporter historie | OneGLP,OneGLP vil først oprette en lokal sikkerhedsbackup og derefter erstatte lokale poster på denne enhed.,Eksporter historie,388,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/da/foundayo-tracker-iphone.html,da/foundayo-tracker-iphone.html,da,commercial,200,https://www.glpzy.app/da/foundayo-tracker-iphone.html,index,yes,Foundayo — Hurtig logning uden rod | OneGLP,"Foundayo: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Foundayo,441,no,no,no,yes,1,no,no,no,54 alternates,55,index
https://www.glpzy.app/da/glp1-weight-dose-symptom-tracker.html,da/glp1-weight-dose-symptom-tracker.html,da,commercial,200,https://www.glpzy.app/da/glp1-weight-dose-symptom-tracker.html,index,yes,"Din GLP-1-rutine, organiseret uden rod | OneGLP","Log doser, vægt, symptomer, appetit, billeder, påmindelser og Apple Health-kontekst i én privat app til personlig gennemgang.","Din GLP-1-rutine, organiseret uden rod.",527,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/da/glpzy-is-now-oneglp/,da/glpzy-is-now-oneglp/index.html,da,home,200,https://www.glpzy.app/da/glpzy-is-now-oneglp/,index,yes,GLPzy hedder nu OneGLP,"GLPzy hedder nu OneGLP. Appen, udvikleren, dine registreringer og Premium-køb er uændrede.",GLPzy hedder nu OneGLP,188,no,no,no,yes,1,yes,yes,no,54 alternates,77,index
https://www.glpzy.app/da/,da/index.html,da,home,200,https://www.glpzy.app/da/,index,yes,"Din GLP-1-rutine, organiseret uden rod | OneGLP","Log doser, vægt, symptomer, appetit, billeder, påmindelser og Apple Health-kontekst i én privat app til personlig gennemgang.","Din GLP-1-rutine, organiseret uden rod.",714,no,no,no,yes,1,yes,no,no,54 alternates,135,index
https://www.glpzy.app/da/local-first-private-glp-tracker.html,da/local-first-private-glp-tracker.html,da,privacy,200,https://www.glpzy.app/da/local-first-private-glp-tracker.html,index,yes,"Privat som standard. Kan eksporteres, når du vælger det | OneGLP","Der kræves ingen konto i appen for at registrere doser, vægt, symptomer eller påmindelser.","Privat som standard. Kan eksporteres, når du vælger det.",464,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/da/medical-safety.html,da/medical-safety.html,da,trust,200,https://www.glpzy.app/da/medical-safety.html,index,yes,Medicinsk sikkerhed | OneGLP,"OneGLP hjælper dig med at holde en klarere fortegnelse over, hvad der skete. Det diagnosticerer, ordinerer eller vælger ikke din dosis.",Medicinsk sikkerhed,681,no,no,no,yes,1,no,no,no,54 alternates,78,index
https://www.glpzy.app/da/methodology.html,da/methodology.html,da,trust,200,https://www.glpzy.app/da/methodology.html,index,yes,Metodik | OneGLP,Estimeret eksponeringstrend bruger loggede dosetidspunkter sammen med en forenklet absorptions- og eliminationsmodel kun til personlig sporing.,Metodik,687,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/da/mounjaro-tracker-iphone.html,da/mounjaro-tracker-iphone.html,da,medicine,200,https://www.glpzy.app/da/mounjaro-tracker-iphone.html,index,yes,Mounjaro — Hurtig logning uden rod | OneGLP,"Mounjaro: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Mounjaro,450,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
https://www.glpzy.app/da/overview.html,da/overview.html,da,other,200,https://www.glpzy.app/da/overview.html,index,yes,OneGLP — Privatlivspolitik · Medicinsk sikkerhed · Støtte,"Gennemgå supportomfang, privatlivskontakter og ikke-nødsituationsvejledning.",OneGLP,404,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/da/ozempic-tracker-iphone.html,da/ozempic-tracker-iphone.html,da,commercial,200,https://www.glpzy.app/da/ozempic-tracker-iphone.html,index,yes,Ozempic — Hurtig logning uden rod | OneGLP,"Ozempic: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Ozempic,447,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/da/privacy.html,da/privacy.html,da,privacy,200,https://www.glpzy.app/da/privacy.html,index,yes,"Privat som standard. Kan eksporteres, når du vælger det | OneGLP","Der kræves ingen konto i appen for at registrere doser, vægt, symptomer eller påmindelser.","Privat som standard. Kan eksporteres, når du vælger det.",464,no,no,no,yes,1,no,no,no,54 alternates,116,index
https://www.glpzy.app/da/rybelsus-tracker-iphone.html,da/rybelsus-tracker-iphone.html,da,commercial,200,https://www.glpzy.app/da/rybelsus-tracker-iphone.html,index,yes,Rybelsus — Hurtig logning uden rod | OneGLP,"Rybelsus: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Rybelsus,443,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/da/saxenda-tracker-iphone.html,da/saxenda-tracker-iphone.html,da,commercial,200,https://www.glpzy.app/da/saxenda-tracker-iphone.html,index,yes,Saxenda — Hurtig logning uden rod | OneGLP,"Saxenda: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Saxenda,441,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/da/semaglutide-tracker-iphone.html,da/semaglutide-tracker-iphone.html,da,ingredient,200,https://www.glpzy.app/da/semaglutide-tracker-iphone.html,index,yes,Semaglutide — Hurtig logning uden rod | OneGLP,"Semaglutide: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Semaglutide,451,no,no,no,yes,1,no,no,no,54 alternates,60,improve-copy-keep-indexable
https://www.glpzy.app/da/support.html,da/support.html,da,trust,200,https://www.glpzy.app/da/support.html,index,yes,Støtte | OneGLP,"Gennemgå supportomfang, privatlivskontakter og ikke-nødsituationsvejledning.",Støtte,437,no,no,no,yes,1,no,no,no,54 alternates,103,index
https://www.glpzy.app/da/terms.html,da/terms.html,da,trust,200,https://www.glpzy.app/da/terms.html,index,yes,Vilkår for brug | OneGLP,"Priser, faktureringsperiode og eventuelle introduktionstilbud vises fra din App Store konto før køb. Administrer eller annuller i indstillingerne for App Store.",Vilkår for brug,479,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/da/tirzepatide-tracker-iphone.html,da/tirzepatide-tracker-iphone.html,da,ingredient,200,https://www.glpzy.app/da/tirzepatide-tracker-iphone.html,index,yes,Tirzepatide — Hurtig logning uden rod | OneGLP,"Tirzepatide: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Tirzepatide,454,no,no,no,yes,1,no,no,no,54 alternates,59,improve-copy-keep-indexable
https://www.glpzy.app/da/trulicity-tracker-iphone.html,da/trulicity-tracker-iphone.html,da,commercial,200,https://www.glpzy.app/da/trulicity-tracker-iphone.html,index,yes,Trulicity — Hurtig logning uden rod | OneGLP,"Trulicity: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Trulicity,441,no,no,no,yes,1,no,no,no,54 alternates,55,index
https://www.glpzy.app/da/victoza-tracker-iphone.html,da/victoza-tracker-iphone.html,da,commercial,200,https://www.glpzy.app/da/victoza-tracker-iphone.html,index,yes,Victoza — Hurtig logning uden rod | OneGLP,"Victoza: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Victoza,441,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/da/wegovy-tracker-iphone.html,da/wegovy-tracker-iphone.html,da,medicine,200,https://www.glpzy.app/da/wegovy-tracker-iphone.html,index,yes,Wegovy — Hurtig logning uden rod | OneGLP,"Wegovy: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Wegovy,451,no,no,no,yes,1,no,no,no,54 alternates,58,improve-copy-keep-indexable
https://www.glpzy.app/da/zepbound-tracker-iphone.html,da/zepbound-tracker-iphone.html,da,medicine,200,https://www.glpzy.app/da/zepbound-tracker-iphone.html,index,yes,Zepbound — Hurtig logning uden rod | OneGLP,"Zepbound: Spor denne rutine med dosishistorik, vægt, symptomer, appetit, billeder, påmindelser og eksport i én privat app.",Zepbound,459,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
https://www.glpzy.app/data-rights.html,data-rights.html,root,privacy,200,https://www.glpzy.app/data-rights.html,index,yes,"OneGLP data rights, export and deletion choices","Read how OneGLP handles exports, deletion, Apple Health permissions, continuity backups, and user privacy choices on iPhone and iPad.",User Privacy Choices and Data Rights,816,no,no,no,no,0,no,no,no,54 alternates,108,index
https://www.glpzy.app/de/apple-health-glp-tracker.html,de/apple-health-glp-tracker.html,de,feature,200,https://www.glpzy.app/de/apple-health-glp-tracker.html,index,yes,Schreibgeschützter Kontext aus Apple Health | OneGLP,"Der Apple Health-Zugriff ist optional und auf die von Ihnen gewährten Berechtigungen beschränkt. OneGLP importiert den Verlauf des Körpergewichts und der Körpergröße und liest dann Zusammenfassungen zu Körperzusammensetzung, Bewegung, Training, Kalorien, Protein und Wasser im schreibgeschützten Modus. Es wird nichts zurückgeschrieben.",Schreibgeschützter Kontext aus Apple Health,527,no,no,no,yes,1,no,no,no,54 alternates,54,improve-copy-keep-indexable
https://www.glpzy.app/de/compounded-glp-tracker-iphone.html,de/compounded-glp-tracker-iphone.html,de,commercial,200,https://www.glpzy.app/de/compounded-glp-tracker-iphone.html,index,yes,Compounded​ — Schnelle Protokollierung ohne Unordnung | OneGLP,"Compounded​: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Compounded​,486,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/de/custom-medication-tracker-iphone.html,de/custom-medication-tracker-iphone.html,de,commercial,200,https://www.glpzy.app/de/custom-medication-tracker-iphone.html,index,yes,Brauch — Schnelle Protokollierung ohne Unordnung | OneGLP,"Brauch: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Brauch,493,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/de/data-rights.html,de/data-rights.html,de,privacy,200,https://www.glpzy.app/de/data-rights.html,index,yes,Verlauf exportieren | OneGLP,OneGLP erstellt zunächst ein lokales Sicherheits-Backup und ersetzt dann lokale Datensätze auf diesem Gerät.,Verlauf exportieren,424,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/de/foundayo-tracker-iphone.html,de/foundayo-tracker-iphone.html,de,commercial,200,https://www.glpzy.app/de/foundayo-tracker-iphone.html,index,yes,Foundayo — Schnelle Protokollierung ohne Unordnung | OneGLP,"Foundayo: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Foundayo,473,no,no,no,yes,1,no,no,no,54 alternates,55,index
https://www.glpzy.app/de/glp1-weight-dose-symptom-tracker.html,de/glp1-weight-dose-symptom-tracker.html,de,commercial,200,https://www.glpzy.app/de/glp1-weight-dose-symptom-tracker.html,index,yes,"Ihre GLP-1-Routine, übersichtlich und ohne Ballast | OneGLP","Protokollieren Sie Dosen, Gewicht, Symptome, Appetit, Fotos, Erinnerungen und Apple Health-Kontext in einer privaten App für Ihre persönliche Übersicht.","Ihre GLP-1-Routine, übersichtlich und ohne Ballast.",563,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/de/glpzy-is-now-oneglp/,de/glpzy-is-now-oneglp/index.html,de,home,200,https://www.glpzy.app/de/glpzy-is-now-oneglp/,index,yes,GLPzy heißt jetzt OneGLP,GLPzy heißt jetzt OneGLP. App und Entwickler bleiben gleich. Deine vorhandenen Aufzeichnungen und Premium-Käufe bleiben erhalten. Mehr zur Umbenennung.,GLPzy heißt jetzt OneGLP,220,no,no,no,yes,1,yes,yes,no,54 alternates,77,index
https://www.glpzy.app/de/,de/index.html,de,home,200,https://www.glpzy.app/de/,index,yes,"Ihre GLP-1-Routine, übersichtlich und ohne Ballast | OneGLP","Protokollieren Sie Dosen, Gewicht, Symptome, Appetit, Fotos, Erinnerungen und Apple Health-Kontext in einer privaten App für Ihre persönliche Übersicht.","Ihre GLP-1-Routine, übersichtlich und ohne Ballast.",862,no,no,no,yes,1,yes,no,no,54 alternates,135,index
https://www.glpzy.app/de/local-first-private-glp-tracker.html,de/local-first-private-glp-tracker.html,de,privacy,200,https://www.glpzy.app/de/local-first-private-glp-tracker.html,index,yes,"Standardmäßig privat. Exportierbar, wenn Sie es möchten | OneGLP","Zum Verfolgen von Dosen, Gewicht, Symptomen, Erinnerungen oder Bestellungen ist kein Konto erforderlich.","Standardmäßig privat. Exportierbar, wenn Sie es möchten.",488,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/de/medical-safety.html,de/medical-safety.html,de,trust,200,https://www.glpzy.app/de/medical-safety.html,index,yes,Medizinische Sicherheit | OneGLP,"OneGLP hilft Ihnen, eine klarere Aufzeichnung darüber zu führen, was passiert ist. Es erfolgt keine Diagnose, keine Verschreibung oder Auswahl Ihrer Dosis.",Medizinische Sicherheit,729,no,no,no,yes,1,no,no,no,54 alternates,78,index
https://www.glpzy.app/de/methodology.html,de/methodology.html,de,trust,200,https://www.glpzy.app/de/methodology.html,index,yes,Methodik | OneGLP,Der geschätzte Expositionsverlauf verwendet protokollierte Dosiszeitpunkte zusammen mit einem vereinfachten Absorptions- und Eliminationsmodell nur für die persönliche Nachverfolgung.,Methodik,744,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/de/mounjaro-tracker-iphone.html,de/mounjaro-tracker-iphone.html,de,medicine,200,https://www.glpzy.app/de/mounjaro-tracker-iphone.html,index,yes,Mounjaro — Schnelle Protokollierung ohne Unordnung | OneGLP,"Mounjaro: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Mounjaro,479,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
https://www.glpzy.app/de/overview.html,de/overview.html,de,other,200,https://www.glpzy.app/de/overview.html,index,yes,OneGLP — Datenschutzrichtlinie · Medizinische Sicherheit · Unterstützung,"Überprüfen Sie den Supportumfang, die Datenschutzkontakte und die Anleitung, die nicht für Notfälle gilt.",OneGLP,430,no,no,no,yes,1,no,no,no,54 alternates,54,index
https://www.glpzy.app/de/ozempic-tracker-iphone.html,de/ozempic-tracker-iphone.html,de,commercial,200,https://www.glpzy.app/de/ozempic-tracker-iphone.html,index,yes,Ozempic — Schnelle Protokollierung ohne Unordnung | OneGLP,"Ozempic: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Ozempic,477,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/de/privacy.html,de/privacy.html,de,privacy,200,https://www.glpzy.app/de/privacy.html,index,yes,"Standardmäßig privat. Exportierbar, wenn Sie es möchten | OneGLP","Zum Verfolgen von Dosen, Gewicht, Symptomen, Erinnerungen oder Bestellungen ist kein Konto erforderlich.","Standardmäßig privat. Exportierbar, wenn Sie es möchten.",488,no,no,no,yes,1,no,no,no,54 alternates,116,index
https://www.glpzy.app/de/rybelsus-tracker-iphone.html,de/rybelsus-tracker-iphone.html,de,commercial,200,https://www.glpzy.app/de/rybelsus-tracker-iphone.html,index,yes,Rybelsus — Schnelle Protokollierung ohne Unordnung | OneGLP,"Rybelsus: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Rybelsus,475,no,no,no,yes,1,no,no,no,54 alternates,58,index
https://www.glpzy.app/de/saxenda-tracker-iphone.html,de/saxenda-tracker-iphone.html,de,commercial,200,https://www.glpzy.app/de/saxenda-tracker-iphone.html,index,yes,Saxenda — Schnelle Protokollierung ohne Unordnung | OneGLP,"Saxenda: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Saxenda,472,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/de/semaglutide-tracker-iphone.html,de/semaglutide-tracker-iphone.html,de,ingredient,200,https://www.glpzy.app/de/semaglutide-tracker-iphone.html,index,yes,Semaglutide — Schnelle Protokollierung ohne Unordnung | OneGLP,"Semaglutide: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Semaglutide,481,no,no,no,yes,1,no,no,no,54 alternates,60,improve-copy-keep-indexable
https://www.glpzy.app/de/support.html,de/support.html,de,trust,200,https://www.glpzy.app/de/support.html,index,yes,Unterstützung | OneGLP,"Überprüfen Sie den Supportumfang, die Datenschutzkontakte und die Anleitung, die nicht für Notfälle gilt.",Unterstützung,463,no,no,no,yes,1,no,no,no,54 alternates,103,index
https://www.glpzy.app/de/terms.html,de/terms.html,de,trust,200,https://www.glpzy.app/de/terms.html,index,yes,Nutzungsbedingungen | OneGLP,"Preise, Abrechnungszeitraum und etwaige Einführungsangebotsdetails werden vor dem Kauf in Ihrem App Store-Konto angezeigt. Verwalten oder stornieren Sie in den App Store-Einstellungen.",Nutzungsbedingungen,491,no,no,no,yes,1,no,no,no,54 alternates,77,index
https://www.glpzy.app/de/tirzepatide-tracker-iphone.html,de/tirzepatide-tracker-iphone.html,de,ingredient,200,https://www.glpzy.app/de/tirzepatide-tracker-iphone.html,index,yes,Tirzepatide — Schnelle Protokollierung ohne Unordnung | OneGLP,"Tirzepatide: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Tirzepatide,482,no,no,no,yes,1,no,no,no,54 alternates,59,improve-copy-keep-indexable
https://www.glpzy.app/de/trulicity-tracker-iphone.html,de/trulicity-tracker-iphone.html,de,commercial,200,https://www.glpzy.app/de/trulicity-tracker-iphone.html,index,yes,Trulicity — Schnelle Protokollierung ohne Unordnung | OneGLP,"Trulicity: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Trulicity,472,no,no,no,yes,1,no,no,no,54 alternates,55,index
https://www.glpzy.app/de/victoza-tracker-iphone.html,de/victoza-tracker-iphone.html,de,commercial,200,https://www.glpzy.app/de/victoza-tracker-iphone.html,index,yes,Victoza — Schnelle Protokollierung ohne Unordnung | OneGLP,"Victoza: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Victoza,472,no,no,no,yes,1,no,no,no,54 alternates,56,index
https://www.glpzy.app/de/wegovy-tracker-iphone.html,de/wegovy-tracker-iphone.html,de,medicine,200,https://www.glpzy.app/de/wegovy-tracker-iphone.html,index,yes,Wegovy — Schnelle Protokollierung ohne Unordnung | OneGLP,"Wegovy: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Wegovy,481,no,no,no,yes,1,no,no,no,54 alternates,58,improve-copy-keep-indexable
https://www.glpzy.app/de/zepbound-tracker-iphone.html,de/zepbound-tracker-iphone.html,de,medicine,200,https://www.glpzy.app/de/zepbound-tracker-iphone.html,index,yes,Zepbound — Schnelle Protokollierung ohne Unordnung | OneGLP,"Zepbound: Verfolgen Sie diese Routine mit Dosishistorie, Gewicht, Symptomen, Appetit, Fotos, Erinnerungen und Exporten in einer privaten App.",Zepbound,491,no,no,no,yes,1,no,no,no,54 alternates,57,improve-copy-keep-indexable
https://www.glpzy.app/el/apple-health-glp-tracker.html,el/apple-health-glp-tracker.html,el,feature,200,https://www.glpzy.app/el/apple-health-glp-tracker.html,index,yes,Περιεχόμενο μόνο για ανάγνωση από Apple Health | OneGLP,"Η πρόσβαση Apple Health είναι προαιρετική και περιορίζεται στα δικαιώματα που εκχωρείτε. Το OneGLP εισάγει το ιστορικό βάρους και το ύψος του σώματος και, στη συνέχεια, διαβάζει τη σύνθεση του σώματος, τον ύπνο, την κίνηση, την προπόνηση, τις θερμίδες, τις πρωτεΐνες και το νερό σε λειτουργία μόνο για ανάγνωση. Δεν γράφεται τίποτα πίσω.",Περιεχόμενο μόνο για ανάγνωση από Apple Health,523,no,no,no,yes,1,no,no,no,54 alternates,54,improve-copy-keep-indexable
https://www.glpzy.app/el/compounded-glp-tracker-iphone.html,el/compounded-glp-tracker-iphone.html,el,commercial,200,https://www.glpzy.app/el/compounded-glp-tracker-iphone.html,index,yes,Σύνθετο — Γρήγορη καταγραφή χωρίς ακαταστασία | OneGLP,"Σύνθετο: Παρακολουθήστε αυτή τη ρουτίνα με ιστορικό δόσεων, βάρος, συμπτώματα, όρεξη, φωτογραφίες, υπενθυμίσεις και εξαγωγές σε μία ιδιωτική εφαρμογή.",Σύνθετο,492,no,no,no,yes,1,no,no,no,54 alternates,56,index
