url,path,locale,page_family,current_index_state,in_sitemap,canonical_url,recommended_action,consolidation_target,priority,reason,evidence_required
https://www.glpzy.app/en-gb/ozempic-tracker-iphone.html,en-gb/ozempic-tracker-iphone.html,en-gb,commercial,index,yes,https://www.glpzy.app/en-gb/ozempic-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/privacy.html,en-gb/privacy.html,en-gb,privacy,index,yes,https://www.glpzy.app/en-gb/privacy.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/rybelsus-tracker-iphone.html,en-gb/rybelsus-tracker-iphone.html,en-gb,commercial,index,yes,https://www.glpzy.app/en-gb/rybelsus-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/saxenda-tracker-iphone.html,en-gb/saxenda-tracker-iphone.html,en-gb,commercial,index,yes,https://www.glpzy.app/en-gb/saxenda-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/semaglutide-tracker-iphone.html,en-gb/semaglutide-tracker-iphone.html,en-gb,ingredient,index,yes,https://www.glpzy.app/en-gb/semaglutide-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/support.html,en-gb/support.html,en-gb,trust,index,yes,https://www.glpzy.app/en-gb/support.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/terms.html,en-gb/terms.html,en-gb,trust,index,yes,https://www.glpzy.app/en-gb/terms.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/tirzepatide-tracker-iphone.html,en-gb/tirzepatide-tracker-iphone.html,en-gb,ingredient,index,yes,https://www.glpzy.app/en-gb/tirzepatide-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/trulicity-tracker-iphone.html,en-gb/trulicity-tracker-iphone.html,en-gb,commercial,index,yes,https://www.glpzy.app/en-gb/trulicity-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/victoza-tracker-iphone.html,en-gb/victoza-tracker-iphone.html,en-gb,commercial,index,yes,https://www.glpzy.app/en-gb/victoza-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/wegovy-tracker-iphone.html,en-gb/wegovy-tracker-iphone.html,en-gb,medicine,index,yes,https://www.glpzy.app/en-gb/wegovy-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/en-gb/zepbound-tracker-iphone.html,en-gb/zepbound-tracker-iphone.html,en-gb,medicine,index,yes,https://www.glpzy.app/en-gb/zepbound-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/apple-health-glp-tracker.html,es-es/apple-health-glp-tracker.html,es-es,feature,index,yes,https://www.glpzy.app/es-es/apple-health-glp-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/compounded-glp-tracker-iphone.html,es-es/compounded-glp-tracker-iphone.html,es-es,commercial,index,yes,https://www.glpzy.app/es-es/compounded-glp-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/custom-medication-tracker-iphone.html,es-es/custom-medication-tracker-iphone.html,es-es,commercial,index,yes,https://www.glpzy.app/es-es/custom-medication-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/data-rights.html,es-es/data-rights.html,es-es,privacy,index,yes,https://www.glpzy.app/es-es/data-rights.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/foundayo-tracker-iphone.html,es-es/foundayo-tracker-iphone.html,es-es,commercial,index,yes,https://www.glpzy.app/es-es/foundayo-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/glp1-weight-dose-symptom-tracker.html,es-es/glp1-weight-dose-symptom-tracker.html,es-es,commercial,index,yes,https://www.glpzy.app/es-es/glp1-weight-dose-symptom-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/glpzy-is-now-oneglp/,es-es/glpzy-is-now-oneglp/index.html,es-es,home,index,yes,https://www.glpzy.app/es-es/glpzy-is-now-oneglp/,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/,es-es/index.html,es-es,home,index,yes,https://www.glpzy.app/es-es/,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/local-first-private-glp-tracker.html,es-es/local-first-private-glp-tracker.html,es-es,privacy,index,yes,https://www.glpzy.app/es-es/local-first-private-glp-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/medical-safety.html,es-es/medical-safety.html,es-es,trust,index,yes,https://www.glpzy.app/es-es/medical-safety.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/methodology.html,es-es/methodology.html,es-es,trust,index,yes,https://www.glpzy.app/es-es/methodology.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/mounjaro-tracker-iphone.html,es-es/mounjaro-tracker-iphone.html,es-es,medicine,index,yes,https://www.glpzy.app/es-es/mounjaro-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/overview.html,es-es/overview.html,es-es,other,index,yes,https://www.glpzy.app/es-es/overview.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/ozempic-tracker-iphone.html,es-es/ozempic-tracker-iphone.html,es-es,commercial,index,yes,https://www.glpzy.app/es-es/ozempic-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/privacy.html,es-es/privacy.html,es-es,privacy,index,yes,https://www.glpzy.app/es-es/privacy.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/rybelsus-tracker-iphone.html,es-es/rybelsus-tracker-iphone.html,es-es,commercial,index,yes,https://www.glpzy.app/es-es/rybelsus-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/saxenda-tracker-iphone.html,es-es/saxenda-tracker-iphone.html,es-es,commercial,index,yes,https://www.glpzy.app/es-es/saxenda-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/semaglutide-tracker-iphone.html,es-es/semaglutide-tracker-iphone.html,es-es,ingredient,index,yes,https://www.glpzy.app/es-es/semaglutide-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/support.html,es-es/support.html,es-es,trust,index,yes,https://www.glpzy.app/es-es/support.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/terms.html,es-es/terms.html,es-es,trust,index,yes,https://www.glpzy.app/es-es/terms.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/tirzepatide-tracker-iphone.html,es-es/tirzepatide-tracker-iphone.html,es-es,ingredient,index,yes,https://www.glpzy.app/es-es/tirzepatide-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/trulicity-tracker-iphone.html,es-es/trulicity-tracker-iphone.html,es-es,commercial,index,yes,https://www.glpzy.app/es-es/trulicity-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/victoza-tracker-iphone.html,es-es/victoza-tracker-iphone.html,es-es,commercial,index,yes,https://www.glpzy.app/es-es/victoza-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/wegovy-tracker-iphone.html,es-es/wegovy-tracker-iphone.html,es-es,medicine,index,yes,https://www.glpzy.app/es-es/wegovy-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-es/zepbound-tracker-iphone.html,es-es/zepbound-tracker-iphone.html,es-es,medicine,index,yes,https://www.glpzy.app/es-es/zepbound-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/apple-health-glp-tracker.html,es-mx/apple-health-glp-tracker.html,es-mx,feature,index,yes,https://www.glpzy.app/es-mx/apple-health-glp-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/compounded-glp-tracker-iphone.html,es-mx/compounded-glp-tracker-iphone.html,es-mx,commercial,index,yes,https://www.glpzy.app/es-mx/compounded-glp-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/custom-medication-tracker-iphone.html,es-mx/custom-medication-tracker-iphone.html,es-mx,commercial,index,yes,https://www.glpzy.app/es-mx/custom-medication-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/data-rights.html,es-mx/data-rights.html,es-mx,privacy,index,yes,https://www.glpzy.app/es-mx/data-rights.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/foundayo-tracker-iphone.html,es-mx/foundayo-tracker-iphone.html,es-mx,commercial,index,yes,https://www.glpzy.app/es-mx/foundayo-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/glp1-weight-dose-symptom-tracker.html,es-mx/glp1-weight-dose-symptom-tracker.html,es-mx,commercial,index,yes,https://www.glpzy.app/es-mx/glp1-weight-dose-symptom-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/glpzy-is-now-oneglp/,es-mx/glpzy-is-now-oneglp/index.html,es-mx,home,index,yes,https://www.glpzy.app/es-mx/glpzy-is-now-oneglp/,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/,es-mx/index.html,es-mx,home,index,yes,https://www.glpzy.app/es-mx/,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/local-first-private-glp-tracker.html,es-mx/local-first-private-glp-tracker.html,es-mx,privacy,index,yes,https://www.glpzy.app/es-mx/local-first-private-glp-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/medical-safety.html,es-mx/medical-safety.html,es-mx,trust,index,yes,https://www.glpzy.app/es-mx/medical-safety.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/methodology.html,es-mx/methodology.html,es-mx,trust,index,yes,https://www.glpzy.app/es-mx/methodology.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/mounjaro-tracker-iphone.html,es-mx/mounjaro-tracker-iphone.html,es-mx,medicine,index,yes,https://www.glpzy.app/es-mx/mounjaro-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/overview.html,es-mx/overview.html,es-mx,other,index,yes,https://www.glpzy.app/es-mx/overview.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/ozempic-tracker-iphone.html,es-mx/ozempic-tracker-iphone.html,es-mx,commercial,index,yes,https://www.glpzy.app/es-mx/ozempic-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/privacy.html,es-mx/privacy.html,es-mx,privacy,index,yes,https://www.glpzy.app/es-mx/privacy.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/rybelsus-tracker-iphone.html,es-mx/rybelsus-tracker-iphone.html,es-mx,commercial,index,yes,https://www.glpzy.app/es-mx/rybelsus-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/saxenda-tracker-iphone.html,es-mx/saxenda-tracker-iphone.html,es-mx,commercial,index,yes,https://www.glpzy.app/es-mx/saxenda-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/semaglutide-tracker-iphone.html,es-mx/semaglutide-tracker-iphone.html,es-mx,ingredient,index,yes,https://www.glpzy.app/es-mx/semaglutide-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/support.html,es-mx/support.html,es-mx,trust,index,yes,https://www.glpzy.app/es-mx/support.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/terms.html,es-mx/terms.html,es-mx,trust,index,yes,https://www.glpzy.app/es-mx/terms.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/tirzepatide-tracker-iphone.html,es-mx/tirzepatide-tracker-iphone.html,es-mx,ingredient,index,yes,https://www.glpzy.app/es-mx/tirzepatide-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/trulicity-tracker-iphone.html,es-mx/trulicity-tracker-iphone.html,es-mx,commercial,index,yes,https://www.glpzy.app/es-mx/trulicity-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/victoza-tracker-iphone.html,es-mx/victoza-tracker-iphone.html,es-mx,commercial,index,yes,https://www.glpzy.app/es-mx/victoza-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/wegovy-tracker-iphone.html,es-mx/wegovy-tracker-iphone.html,es-mx,medicine,index,yes,https://www.glpzy.app/es-mx/wegovy-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/es-mx/zepbound-tracker-iphone.html,es-mx/zepbound-tracker-iphone.html,es-mx,medicine,index,yes,https://www.glpzy.app/es-mx/zepbound-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/apple-health-glp-tracker.html,et/apple-health-glp-tracker.html,et,feature,index,yes,https://www.glpzy.app/et/apple-health-glp-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/compounded-glp-tracker-iphone.html,et/compounded-glp-tracker-iphone.html,et,commercial,index,yes,https://www.glpzy.app/et/compounded-glp-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/custom-medication-tracker-iphone.html,et/custom-medication-tracker-iphone.html,et,commercial,index,yes,https://www.glpzy.app/et/custom-medication-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/data-rights.html,et/data-rights.html,et,privacy,index,yes,https://www.glpzy.app/et/data-rights.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/foundayo-tracker-iphone.html,et/foundayo-tracker-iphone.html,et,commercial,index,yes,https://www.glpzy.app/et/foundayo-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/glp1-weight-dose-symptom-tracker.html,et/glp1-weight-dose-symptom-tracker.html,et,commercial,index,yes,https://www.glpzy.app/et/glp1-weight-dose-symptom-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/glpzy-is-now-oneglp/,et/glpzy-is-now-oneglp/index.html,et,home,index,yes,https://www.glpzy.app/et/glpzy-is-now-oneglp/,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/,et/index.html,et,home,index,yes,https://www.glpzy.app/et/,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/local-first-private-glp-tracker.html,et/local-first-private-glp-tracker.html,et,privacy,index,yes,https://www.glpzy.app/et/local-first-private-glp-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/medical-safety.html,et/medical-safety.html,et,trust,index,yes,https://www.glpzy.app/et/medical-safety.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/methodology.html,et/methodology.html,et,trust,index,yes,https://www.glpzy.app/et/methodology.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/mounjaro-tracker-iphone.html,et/mounjaro-tracker-iphone.html,et,medicine,index,yes,https://www.glpzy.app/et/mounjaro-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/overview.html,et/overview.html,et,other,index,yes,https://www.glpzy.app/et/overview.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/ozempic-tracker-iphone.html,et/ozempic-tracker-iphone.html,et,commercial,index,yes,https://www.glpzy.app/et/ozempic-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/privacy.html,et/privacy.html,et,privacy,index,yes,https://www.glpzy.app/et/privacy.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/rybelsus-tracker-iphone.html,et/rybelsus-tracker-iphone.html,et,commercial,index,yes,https://www.glpzy.app/et/rybelsus-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/saxenda-tracker-iphone.html,et/saxenda-tracker-iphone.html,et,commercial,index,yes,https://www.glpzy.app/et/saxenda-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/semaglutide-tracker-iphone.html,et/semaglutide-tracker-iphone.html,et,ingredient,index,yes,https://www.glpzy.app/et/semaglutide-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/support.html,et/support.html,et,trust,index,yes,https://www.glpzy.app/et/support.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/terms.html,et/terms.html,et,trust,index,yes,https://www.glpzy.app/et/terms.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/tirzepatide-tracker-iphone.html,et/tirzepatide-tracker-iphone.html,et,ingredient,index,yes,https://www.glpzy.app/et/tirzepatide-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/trulicity-tracker-iphone.html,et/trulicity-tracker-iphone.html,et,commercial,index,yes,https://www.glpzy.app/et/trulicity-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/victoza-tracker-iphone.html,et/victoza-tracker-iphone.html,et,commercial,index,yes,https://www.glpzy.app/et/victoza-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/wegovy-tracker-iphone.html,et/wegovy-tracker-iphone.html,et,medicine,index,yes,https://www.glpzy.app/et/wegovy-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/et/zepbound-tracker-iphone.html,et/zepbound-tracker-iphone.html,et,medicine,index,yes,https://www.glpzy.app/et/zepbound-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/fi/apple-health-glp-tracker.html,fi/apple-health-glp-tracker.html,fi,feature,index,yes,https://www.glpzy.app/fi/apple-health-glp-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/fi/compounded-glp-tracker-iphone.html,fi/compounded-glp-tracker-iphone.html,fi,commercial,index,yes,https://www.glpzy.app/fi/compounded-glp-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/fi/custom-medication-tracker-iphone.html,fi/custom-medication-tracker-iphone.html,fi,commercial,index,yes,https://www.glpzy.app/fi/custom-medication-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/fi/data-rights.html,fi/data-rights.html,fi,privacy,index,yes,https://www.glpzy.app/fi/data-rights.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/fi/foundayo-tracker-iphone.html,fi/foundayo-tracker-iphone.html,fi,commercial,index,yes,https://www.glpzy.app/fi/foundayo-tracker-iphone.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/fi/glp1-weight-dose-symptom-tracker.html,fi/glp1-weight-dose-symptom-tracker.html,fi,commercial,index,yes,https://www.glpzy.app/fi/glp1-weight-dose-symptom-tracker.html,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/fi/glpzy-is-now-oneglp/,fi/glpzy-is-now-oneglp/index.html,fi,home,index,yes,https://www.glpzy.app/fi/glpzy-is-now-oneglp/,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
https://www.glpzy.app/fi/,fi/index.html,fi,home,index,yes,https://www.glpzy.app/fi/,keep_index_translation,,P1,All published translations remain indexable under the owner's policy.,"Check wording, medical safety, mobile layout and Search Console coverage without adding noindex."
